Duration,Distance,OriginalPace,HeartRate,Cadence,PowerOriginal,CalculatedPace,CalculatedStrideLength,CalculatedAerobicEfficiencyPace,CalculatedAerobicEfficiencyPower,CalculatedEfficiencyIndex
1,15.59124,214.4,148,87,272,214.4,3.22,0.031,1.833,4.664
1,15.59666,184.5,149,89,285,184.5,3.65,0.036,1.92,5.42
1,15.6019,190.9,149,95,277,190.9,3.31,0.035,1.858,5.238
1,15.60671,207.9,149,89,298,207.9,3.24,0.032,2.002,4.809
1,15.61198,189.7,149,88,287,189.7,3.6,0.035,1.921,5.273
1,15.61666,213.8,150,90,256,213.8,3.12,0.031,1.709,4.676
1,15.62158,203.2,150,93,275,203.2,3.18,0.033,1.834,4.921
1,15.62644,205.7,150,94,281,205.7,3.1,0.032,1.869,4.861
1,15.63165,192.1,151,88,278,192.1,3.55,0.035,1.841,5.206
1,15.63623,218.0,151,93,262,218.0,2.96,0.03,1.738,4.587
1,15.64103,208.4,151,83,276,208.4,3.47,0.032,1.828,4.798
1,15.64637,187.3,151,92,280,187.3,3.48,0.035,1.859,5.338
1,15.65152,194.2,151,89,263,194.2,3.47,0.034,1.744,5.15
1,15.65676,190.9,151,90,292,190.9,3.49,0.035,1.93,5.239
1,15.66146,212.4,151,93,262,212.4,3.04,0.031,1.734,4.708
1,15.66643,201.3,151,78,281,201.3,3.82,0.033,1.862,4.967
1,15.67121,209.4,151,83,285,209.4,3.45,0.032,1.885,4.775
1,15.67595,210.6,152,93,293,210.6,3.06,0.031,1.929,4.749
1,15.68094,200.5,152,85,295,200.5,3.52,0.033,1.943,4.988
1,15.686,197.8,152,87,292,197.8,3.49,0.033,1.921,5.056
1,15.69071,212.3,152,92,288,212.3,3.07,0.031,1.889,4.711
1,15.6956,204.4,152,87,280,204.4,3.37,0.032,1.843,4.893
1,15.70002,226.5,152,81,279,226.5,3.27,0.029,1.839,4.415
1,15.70527,190.3,152,85,278,190.3,3.71,0.035,1.832,5.254
1,15.70957,232.6,152,93,265,232.6,2.77,0.028,1.74,4.299
1,15.71418,217.0,152,76,282,217.0,3.64,0.03,1.855,4.608
1,15.71936,193.0,153,91,294,193.0,3.42,0.034,1.925,5.181
1,15.72416,208.2,154,96,280,208.2,3.0,0.031,1.824,4.804
1,15.72873,219.1,153,91,245,219.1,3.01,0.03,1.603,4.565
1,15.73365,203.3,152,84,284,203.3,3.51,0.032,1.87,4.918
1,15.73845,208.2,152,83,285,208.2,3.47,0.032,1.875,4.802
1,15.74341,201.4,152,91,303,201.4,3.27,0.033,1.991,4.964
1,15.7479,222.8,152,82,228,222.8,3.28,0.03,1.503,4.489
1,15.75363,174.6,152,100,341,174.6,3.44,0.038,2.237,5.728
1,15.75893,188.6,152,94,270,188.6,3.38,0.035,1.773,5.303
1,15.764,197.5,153,81,271,197.5,3.75,0.033,1.779,5.063
1,15.76935,186.8,153,86,310,186.8,3.73,0.035,2.029,5.352
1,15.77435,199.8,153,88,290,199.8,3.41,0.033,1.895,5.005
1,15.77926,203.8,153,84,300,203.8,3.5,0.032,1.959,4.907
1,15.78402,209.9,153,88,278,209.9,3.25,0.031,1.81,4.763
1,15.78913,195.8,153,91,287,195.8,3.37,0.033,1.872,5.106
1,15.7939,209.5,153,92,277,209.5,3.11,0.031,1.805,4.773
1,15.79879,204.5,154,89,290,204.5,3.3,0.032,1.889,4.889
1,15.80346,214.3,154,84,285,214.3,3.33,0.03,1.85,4.667
1,15.80784,228.1,153,89,260,228.1,2.96,0.029,1.693,4.383
1,15.81267,207.1,154,89,278,207.1,3.26,0.031,1.808,4.828
1,15.81764,201.4,154,87,287,201.4,3.42,0.032,1.865,4.966
1,15.82292,189.3,154,99,324,189.3,3.2,0.034,2.099,5.283
1,15.82836,183.7,154,84,282,183.7,3.89,0.035,1.835,5.445
1,15.83299,216.2,154,82,274,216.2,3.38,0.03,1.776,4.625
1,15.83803,198.5,154,91,278,198.5,3.32,0.033,1.798,5.037
1,15.84271,213.6,154,86,277,213.6,3.27,0.03,1.791,4.683
1,15.84794,191.3,155,80,268,191.3,3.92,0.034,1.733,5.228
1,15.85324,188.7,154,90,278,188.7,3.53,0.034,1.801,5.299
1,15.85801,209.3,155,93,305,209.3,3.08,0.031,1.969,4.777
1,15.86281,208.3,154,92,275,208.3,3.13,0.031,1.783,4.801
1,15.86783,199.6,155,85,300,199.6,3.54,0.032,1.94,5.011
1,15.87287,198.1,154,89,308,198.1,3.4,0.033,1.996,5.049
1,15.87757,212.7,154,84,279,212.7,3.36,0.03,1.81,4.701
1,15.8824,207.4,154,84,290,207.4,3.44,0.031,1.884,4.822
1,15.8872,208.0,154,93,284,208.0,3.1,0.031,1.838,4.807
1,15.89244,191.1,154,93,324,191.1,3.38,0.034,2.102,5.232
1,15.89742,200.5,154,87,270,200.5,3.44,0.032,1.754,4.987
1,15.90233,203.8,154,84,298,203.8,3.5,0.032,1.939,4.906
1,15.90738,197.8,154,84,284,197.8,3.61,0.033,1.849,5.056
1,15.91296,179.2,154,87,327,179.2,3.85,0.036,2.129,5.58
1,15.91833,186.4,154,84,276,186.4,3.83,0.035,1.796,5.365
1,15.92328,202.0,154,85,293,202.0,3.49,0.032,1.905,4.951
1,15.92842,194.7,153,86,311,194.7,3.58,0.034,2.031,5.135
1,15.93333,203.5,153,82,286,203.5,3.6,0.032,1.87,4.914
1,15.93856,191.2,153,90,285,191.2,3.49,0.034,1.864,5.23
1,15.94346,204.1,153,79,286,204.1,3.72,0.032,1.866,4.9
1,15.94924,173.0,153,85,305,173.0,4.08,0.038,1.995,5.781
1,15.95405,207.8,153,93,320,207.8,3.1,0.031,2.087,4.811
1,15.95881,210.4,153,86,273,210.4,3.32,0.031,1.784,4.753
1,15.96375,202.3,153,88,242,202.3,3.37,0.032,1.577,4.943
1,15.96855,208.1,153,76,273,208.1,3.79,0.031,1.789,4.805
1,15.97369,194.7,153,97,304,194.7,3.18,0.034,1.991,5.136
1,15.97825,219.1,152,89,291,219.1,3.08,0.03,1.909,4.564
1,15.98316,203.7,153,93,301,203.7,3.17,0.032,1.97,4.909
1,15.98801,206.3,153,89,291,206.3,3.27,0.032,1.904,4.848
1,15.99245,225.2,153,85,245,225.2,3.13,0.029,1.604,4.44
1,15.99715,212.8,153,83,302,212.8,3.4,0.031,1.975,4.698
1,16.00202,205.3,154,90,268,205.3,3.25,0.032,1.743,4.871
1,16.0069,204.8,154,92,285,204.8,3.18,0.032,1.855,4.882
1,16.01224,187.4,154,96,299,187.4,3.33,0.035,1.946,5.336
1,16.01744,192.3,154,93,311,192.3,3.36,0.034,2.027,5.2
1,16.02255,195.5,154,84,291,195.5,3.65,0.033,1.886,5.116
1,16.0282,177.0,155,86,297,177.0,3.94,0.037,1.922,5.65
1,16.03348,189.5,155,92,266,189.5,3.44,0.034,1.715,5.277
1,16.03776,233.7,155,93,261,233.7,2.76,0.028,1.686,4.278
1,16.0429,194.4,154,87,261,194.4,3.55,0.033,1.688,5.143
1,16.04803,194.8,154,89,287,194.8,3.46,0.033,1.857,5.134
1,16.05294,203.8,154,80,298,203.8,3.68,0.032,1.931,4.907
1,16.05854,178.5,154,87,316,178.5,3.86,0.036,2.044,5.603
1,16.06328,211.4,154,87,270,211.4,3.26,0.031,1.749,4.731
1,16.0684,195.3,154,82,292,195.3,3.75,0.033,1.894,5.122
1,16.07313,211.1,154,92,267,211.1,3.09,0.031,1.728,4.737
1,16.07812,200.5,154,84,270,200.5,3.56,0.032,1.748,4.987
1,16.08312,200.2,155,92,288,200.2,3.26,0.032,1.86,4.995
1,16.08822,195.8,155,88,304,195.8,3.48,0.033,1.962,5.108
1,16.09366,183.8,156,91,305,183.8,3.59,0.035,1.96,5.44
1,16.09933,176.5,156,84,308,176.5,4.05,0.036,1.976,5.666
1,16.10489,179.8,156,87,324,179.8,3.84,0.036,2.078,5.562
1,16.11014,190.5,156,83,301,190.5,3.79,0.034,1.934,5.249
1,16.11525,195.8,156,89,302,195.8,3.44,0.033,1.931,5.107
1,16.12046,191.8,156,86,310,191.8,3.64,0.033,1.981,5.215
1,16.12529,207.2,156,89,260,207.2,3.25,0.031,1.669,4.827
1,16.13085,179.8,156,91,319,179.8,3.67,0.036,2.046,5.56
1,16.13658,174.5,156,85,334,174.5,4.05,0.037,2.139,5.731
1,16.14232,174.3,156,92,326,174.3,3.74,0.037,2.085,5.738
1,16.14757,190.4,156,86,311,190.4,3.66,0.034,1.986,5.251
1,16.15264,197.2,157,89,301,197.2,3.42,0.032,1.918,5.072
1,16.15762,200.9,157,90,303,200.9,3.32,0.032,1.925,4.977
1,16.16214,221.0,158,82,290,221.0,3.31,0.029,1.837,4.525
1,16.16724,196.1,158,91,320,196.1,3.36,0.032,2.027,5.1
1,16.17282,179.2,158,82,306,179.2,4.08,0.035,1.938,5.581
1,16.17744,216.8,158,86,296,216.8,3.22,0.029,1.875,4.613
1,16.18296,181.2,158,87,304,181.2,3.81,0.035,1.924,5.52
1,16.18771,210.2,158,84,269,210.2,3.4,0.03,1.703,4.758
1,16.1926,204.7,158,86,295,204.7,3.41,0.031,1.867,4.884
1,16.19782,191.5,159,89,324,191.5,3.52,0.033,2.039,5.222
1,16.20302,192.3,158,87,320,192.3,3.59,0.033,2.022,5.199
1,16.2079,205.0,158,84,273,205.0,3.48,0.031,1.726,4.878
1,16.21294,198.3,158,86,295,198.3,3.52,0.032,1.865,5.044
1,16.21834,185.3,158,92,309,185.3,3.52,0.034,1.955,5.397
1,16.22343,196.5,159,84,305,196.5,3.63,0.032,1.921,5.089
1,16.22881,185.8,159,78,326,185.8,4.14,0.034,2.058,5.384
1,16.23376,202.1,158,93,297,202.1,3.19,0.031,1.886,4.949
1,16.23866,204.2,157,83,301,204.2,3.54,0.031,1.91,4.897
1,16.24345,208.5,158,87,278,208.5,3.31,0.03,1.762,4.796
1,16.24868,191.4,158,93,278,191.4,3.37,0.033,1.758,5.225
1,16.25382,194.6,158,83,304,194.6,3.71,0.032,1.919,5.139
1,16.25862,208.1,158,92,283,208.1,3.13,0.03,1.795,4.804
1,16.26411,182.2,158,91,317,182.2,3.62,0.035,2.005,5.489
1,16.26918,197.3,159,88,284,197.3,3.46,0.032,1.792,5.069
1,16.27422,198.3,158,89,284,198.3,3.4,0.032,1.793,5.043
1,16.27949,190.0,158,82,282,190.0,3.85,0.033,1.785,5.263
1,16.2842,212.0,158,93,285,212.0,3.04,0.03,1.808,4.718
1,16.28968,182.6,157,94,283,182.6,3.5,0.035,1.8,5.476
1,16.29543,174.0,158,86,310,174.0,4.01,0.036,1.965,5.746
1,16.30053,196.0,158,88,301,196.0,3.48,0.032,1.906,5.102
1,16.30603,181.9,158,95,326,181.9,3.47,0.035,2.062,5.498
1,16.31083,208.2,158,88,281,208.2,3.27,0.03,1.78,4.803
1,16.31578,202.2,158,85,277,202.2,3.49,0.031,1.747,4.947
1,16.32068,204.1,158,94,302,204.1,3.13,0.031,1.91,4.9
1,16.32553,206.2,158,88,302,206.2,3.31,0.031,1.905,4.85
1,16.33099,182.9,159,86,313,182.9,3.81,0.034,1.971,5.467
1,16.33648,182.4,158,85,304,182.4,3.87,0.035,1.921,5.482
1,16.34153,197.7,158,85,303,197.7,3.57,0.032,1.917,5.058
1,16.34686,187.6,158,81,289,187.6,3.95,0.034,1.836,5.33
1,16.35195,196.5,157,89,315,196.5,3.43,0.032,2.004,5.089
1,16.35753,179.1,157,86,293,179.1,3.89,0.036,1.865,5.583
1,16.36284,188.3,157,85,290,188.3,3.75,0.034,1.849,5.31
1,16.36773,204.8,156,93,268,204.8,3.15,0.031,1.715,4.882
1,16.37272,200.2,157,89,301,200.2,3.37,0.032,1.917,4.994
1,16.37795,191.3,157,93,293,191.3,3.37,0.033,1.869,5.226
1,16.38306,195.5,157,87,318,195.5,3.53,0.033,2.023,5.114
1,16.38847,184.8,157,89,297,184.8,3.65,0.034,1.893,5.412
1,16.39378,188.4,157,87,295,188.4,3.66,0.034,1.88,5.308
1,16.39904,190.1,156,89,286,190.1,3.55,0.034,1.834,5.261
1,16.40439,186.9,156,84,307,186.9,3.82,0.034,1.965,5.35
1,16.40933,202.7,156,95,301,202.7,3.12,0.032,1.931,4.933
1,16.41476,184.0,156,82,331,184.0,3.98,0.035,2.118,5.435
1,16.42005,189.2,156,83,316,189.2,3.82,0.034,2.025,5.286
1,16.42477,211.9,156,91,283,211.9,3.11,0.03,1.814,4.72
1,16.42951,210.8,157,84,286,210.8,3.39,0.03,1.829,4.743
1,16.43426,210.4,157,88,278,210.4,3.24,0.03,1.774,4.754
1,16.43893,214.5,157,84,299,214.5,3.33,0.03,1.903,4.662
1,16.44433,185.2,157,85,307,185.2,3.81,0.034,1.955,5.4
1,16.45021,169.8,157,86,314,169.8,4.11,0.038,2.01,5.89
1,16.45548,189.9,157,93,310,189.9,3.4,0.034,1.976,5.267
1,16.46071,191.4,157,91,314,191.4,3.44,0.033,1.997,5.224
1,16.4656,204.3,157,88,303,204.3,3.34,0.031,1.928,4.895
1,16.47048,204.9,157,84,286,204.9,3.49,0.031,1.82,4.88
1,16.47549,199.6,157,92,297,199.6,3.27,0.032,1.89,5.01
1,16.48094,183.5,158,91,324,183.5,3.59,0.035,2.057,5.449
1,16.48649,180.1,158,93,306,180.1,3.58,0.035,1.935,5.553
1,16.4915,199.5,158,93,301,199.5,3.23,0.032,1.901,5.011
1,16.49683,187.7,158,91,295,187.7,3.51,0.034,1.86,5.329
1,16.50172,204.6,158,89,296,204.6,3.3,0.031,1.878,4.888
1,16.50694,191.6,157,88,274,191.6,3.56,0.033,1.741,5.22
1,16.51173,209.0,157,93,301,209.0,3.09,0.03,1.916,4.785
1,16.51687,194.5,157,91,310,194.5,3.39,0.033,1.971,5.142
1,16.52209,191.4,157,94,286,191.4,3.34,0.033,1.818,5.226
1,16.52749,185.2,157,81,292,185.2,4.0,0.034,1.86,5.399
1,16.53208,218.2,157,93,284,218.2,2.96,0.029,1.811,4.583
1,16.53746,185.6,157,84,328,185.6,3.85,0.034,2.093,5.389
1,16.54202,219.6,157,85,288,219.6,3.21,0.029,1.837,4.554
1,16.54685,207.0,156,89,297,207.0,3.26,0.031,1.901,4.831
1,16.55199,194.5,156,87,292,194.5,3.55,0.033,1.87,5.141
1,16.55646,223.8,156,88,314,223.8,3.05,0.029,2.01,4.468
1,16.56176,188.7,156,84,306,188.7,3.78,0.034,1.961,5.298
1,16.56719,183.9,156,85,323,183.9,3.84,0.035,2.069,5.437
1,16.57213,202.6,156,92,278,202.6,3.22,0.032,1.783,4.937
1,16.57716,198.6,155,88,268,198.6,3.43,0.033,1.73,5.035
1,16.58251,187.2,155,92,273,187.2,3.48,0.034,1.759,5.341
1,16.58827,173.5,155,80,308,173.5,4.32,0.037,1.982,5.764
1,16.59372,183.6,155,87,292,183.6,3.76,0.035,1.882,5.446
1,16.59932,178.3,155,93,342,178.3,3.62,0.036,2.202,5.607
1,16.60469,186.3,156,85,283,186.3,3.79,0.034,1.819,5.366
1,16.61067,167.1,156,96,325,167.1,3.74,0.038,2.084,5.984
1,16.61638,175.2,156,81,299,175.2,4.23,0.037,1.918,5.709
1,16.62187,182.4,156,85,294,182.4,3.87,0.035,1.883,5.483
1,16.62678,203.4,156,87,290,203.4,3.39,0.032,1.859,4.917
1,16.63201,191.5,156,91,313,191.5,3.44,0.033,2.008,5.223
1,16.63712,195.5,156,96,290,195.5,3.2,0.033,1.865,5.114
1,16.64239,189.8,155,87,267,189.8,3.63,0.034,1.716,5.27
1,16.64776,186.1,155,98,321,186.1,3.29,0.035,2.069,5.372
1,16.65283,197.2,155,79,325,197.2,3.85,0.033,2.099,5.07
1,16.65717,230.4,156,87,244,230.4,2.99,0.028,1.569,4.34
1,16.66275,179.4,156,91,311,179.4,3.68,0.036,1.996,5.575
1,16.66808,187.5,155,91,298,187.5,3.52,0.034,1.915,5.334
1,16.67306,200.7,156,86,305,200.7,3.48,0.032,1.948,4.983
1,16.67812,197.6,156,90,311,197.6,3.37,0.032,1.988,5.06
1,16.68304,203.5,157,86,296,203.5,3.43,0.031,1.884,4.914
1,16.68859,180.0,157,86,324,180.0,3.88,0.035,2.069,5.556
1,16.69411,181.2,157,86,320,181.2,3.85,0.035,2.035,5.518
1,16.69908,201.4,157,93,295,201.4,3.2,0.032,1.877,4.966
1,16.70456,182.3,157,84,308,182.3,3.92,0.035,1.962,5.487
1,16.70967,195.9,156,90,313,195.9,3.4,0.033,2.004,5.106
1,16.71516,182.1,156,87,323,182.1,3.79,0.035,2.072,5.492
1,16.72078,178.0,156,82,304,178.0,4.11,0.036,1.947,5.617
1,16.72607,189.0,157,92,313,189.0,3.45,0.034,1.994,5.291
1,16.73137,188.7,157,94,280,188.7,3.38,0.034,1.79,5.298
1,16.73638,199.7,156,87,292,199.7,3.45,0.032,1.88,5.007
1,16.74177,185.3,156,91,299,185.3,3.56,0.035,1.92,5.397
1,16.74763,170.7,155,87,312,170.7,4.04,0.038,2.008,5.857
1,16.753,186.1,155,90,310,186.1,3.58,0.035,1.997,5.372
1,16.75807,197.4,155,86,261,197.4,3.54,0.033,1.68,5.067
1,16.76308,199.7,155,90,305,199.7,3.34,0.032,1.97,5.007
1,16.76836,189.3,154,90,282,189.3,3.52,0.034,1.827,5.283
1,16.77368,188.1,155,90,313,188.1,3.54,0.034,2.021,5.316
1,16.77875,197.2,154,89,317,197.2,3.42,0.033,2.057,5.071
1,16.78379,198.2,154,89,325,198.2,3.4,0.033,2.11,5.045
1,16.78898,192.7,154,91,322,192.7,3.42,0.034,2.088,5.19
1,16.79414,193.7,155,85,290,193.7,3.64,0.033,1.878,5.163
1,16.79905,204.0,154,94,265,204.0,3.13,0.032,1.72,4.902
1,16.80408,198.8,155,79,307,198.8,3.82,0.032,1.98,5.03
1,16.80899,203.7,156,91,297,203.7,3.24,0.032,1.91,4.91
1,16.81412,194.8,156,94,322,194.8,3.28,0.033,2.072,5.134
1,16.81917,198.0,155,92,302,198.0,3.29,0.032,1.944,5.049
1,16.82459,184.6,156,90,304,184.6,3.61,0.035,1.951,5.417
1,16.82984,190.5,156,87,308,190.5,3.62,0.034,1.981,5.251
1,16.83471,205.2,156,88,309,205.2,3.32,0.031,1.986,4.873
1,16.84004,187.6,156,93,316,187.6,3.44,0.034,2.032,5.331
1,16.8451,197.6,156,86,273,197.6,3.53,0.033,1.756,5.062
1,16.84975,215.2,156,89,267,215.2,3.13,0.03,1.718,4.648
1,16.85487,195.4,155,85,306,195.4,3.61,0.033,1.969,5.118
1,16.85972,206.4,156,85,292,206.4,3.42,0.031,1.875,4.846
1,16.86507,186.9,156,82,336,186.9,3.91,0.034,2.154,5.35
1,16.87061,180.4,156,82,309,180.4,4.06,0.035,1.976,5.542
1,16.87608,182.6,157,94,320,182.6,3.5,0.035,2.039,5.476
1,16.88117,196.8,157,93,313,196.8,3.28,0.032,1.987,5.082
1,16.88661,183.6,157,91,316,183.6,3.59,0.035,2.011,5.447
1,16.89145,206.8,157,88,280,206.8,3.3,0.031,1.781,4.837
1,16.89677,187.8,158,88,310,187.8,3.63,0.034,1.971,5.324
1,16.902,191.2,158,90,330,191.2,3.49,0.033,2.089,5.231
1,16.90735,187.0,158,94,317,187.0,3.41,0.034,2.005,5.347
1,16.91207,211.8,157,90,272,211.8,3.15,0.03,1.73,4.722
1,16.91734,189.8,157,88,313,189.8,3.59,0.033,1.987,5.268
1,16.92229,201.9,157,85,289,201.9,3.5,0.031,1.838,4.952
1,16.92741,195.5,157,92,299,195.5,3.34,0.033,1.901,5.115
1,16.93295,180.6,158,92,323,180.6,3.61,0.035,2.046,5.537
1,16.93846,181.2,158,89,311,181.2,3.72,0.035,1.962,5.518
1,16.94381,187.0,158,92,316,187.0,3.49,0.034,1.995,5.349
1,16.94925,183.9,158,89,303,183.9,3.67,0.034,1.916,5.439
1,16.95495,175.6,158,91,321,175.6,3.76,0.036,2.026,5.696
1,16.96,198.1,158,93,302,198.1,3.26,0.032,1.913,5.049
1,16.96467,214.0,157,90,293,214.0,3.12,0.03,1.86,4.674
1,16.96958,203.9,157,91,291,203.9,3.23,0.031,1.851,4.905
1,16.97483,190.4,157,86,303,190.4,3.66,0.033,1.925,5.251
1,16.98023,185.2,157,82,296,185.2,3.95,0.034,1.884,5.399
1,16.98533,196.0,157,94,314,196.0,3.26,0.032,1.995,5.101
1,16.99043,195.9,157,101,299,195.9,3.03,0.033,1.905,5.105
1,16.9963,170.3,156,93,324,170.3,3.79,0.038,2.07,5.872
1,17.00095,215.4,156,88,304,215.4,3.17,0.03,1.948,4.642
1,17.00608,194.8,156,88,304,194.8,3.5,0.033,1.946,5.132
1,17.01141,187.5,157,82,314,187.5,3.9,0.034,2.007,5.333
1,17.01757,162.4,156,89,349,162.4,4.15,0.039,2.231,6.158
1,17.02299,184.5,156,90,325,184.5,3.61,0.035,2.078,5.419
1,17.02808,196.2,156,87,292,196.2,3.52,0.033,1.865,5.097
1,17.03358,181.9,156,88,292,181.9,3.75,0.035,1.871,5.497
1,17.03877,192.8,156,91,306,192.8,3.42,0.033,1.968,5.186
1,17.04414,186.0,156,92,339,186.0,3.51,0.034,2.172,5.376
1,17.04932,193.0,156,88,314,193.0,3.53,0.033,2.012,5.18
1,17.05438,197.7,156,90,293,197.7,3.37,0.032,1.878,5.057
1,17.0596,191.8,156,89,310,191.8,3.52,0.033,1.984,5.214
1,17.06497,186.1,157,89,305,186.1,3.62,0.034,1.939,5.375
1,17.07019,191.6,157,94,313,191.6,3.33,0.033,1.987,5.22
1,17.07569,181.8,157,85,324,181.8,3.88,0.035,2.058,5.501
1,17.08061,203.2,158,83,285,203.2,3.56,0.031,1.809,4.92
1,17.08555,202.4,159,81,279,202.4,3.66,0.031,1.759,4.941
1,17.0909,187.0,159,92,325,187.0,3.49,0.034,2.045,5.347
1,17.09642,181.0,160,90,329,181.0,3.68,0.035,2.062,5.525
1,17.1019,182.5,159,93,299,182.5,3.54,0.034,1.88,5.479
1,17.10694,198.7,159,87,289,198.7,3.47,0.032,1.815,5.033
1,17.11195,199.6,160,85,306,199.6,3.54,0.031,1.918,5.009
1,17.11727,187.9,159,84,327,187.9,3.8,0.033,2.051,5.321
1,17.1227,184.1,160,92,299,184.1,3.54,0.034,1.867,5.432
1,17.12801,188.2,160,86,320,188.2,3.71,0.033,1.991,5.314
1,17.13307,197.9,160,90,287,197.9,3.37,0.032,1.789,5.054
1,17.13821,194.4,160,91,328,194.4,3.39,0.032,2.053,5.144
1,17.14357,186.5,160,87,306,186.5,3.7,0.033,1.912,5.363
1,17.14903,183.1,160,90,287,183.1,3.64,0.034,1.801,5.461
1,17.15372,213.5,160,88,287,213.5,3.19,0.029,1.792,4.684
1,17.15838,214.4,160,86,284,214.4,3.25,0.029,1.778,4.664
1,17.16326,204.8,159,88,274,204.8,3.33,0.031,1.719,4.883
1,17.16847,192.0,160,92,296,192.0,3.4,0.033,1.853,5.209
1,17.1736,195.1,160,84,302,195.1,3.66,0.032,1.891,5.126
1,17.17825,215.1,159,86,301,215.1,3.24,0.029,1.888,4.648
1,17.18382,179.3,159,96,339,179.3,3.49,0.035,2.129,5.576
1,17.1893,182.7,159,89,315,182.7,3.69,0.034,1.979,5.474
1,17.19451,192.0,159,87,316,192.0,3.59,0.033,1.985,5.21
1,17.19981,188.5,159,91,276,188.5,3.5,0.033,1.728,5.305
1,17.20533,181.1,159,82,310,181.1,4.04,0.035,1.946,5.521
1,17.21018,206.4,159,86,272,206.4,3.38,0.03,1.711,4.845
1,17.21539,191.8,159,79,305,191.8,3.96,0.033,1.917,5.213
1,17.21963,235.8,159,85,264,235.8,2.99,0.027,1.659,4.24
1,17.22473,196.2,159,92,289,196.2,3.32,0.032,1.821,5.096
1,17.23018,183.3,159,88,310,183.3,3.72,0.034,1.946,5.455
1,17.23516,201.0,159,94,316,201.0,3.18,0.031,1.99,4.975
1,17.241,171.3,158,91,321,171.3,3.85,0.037,2.023,5.839
1,17.24607,197.0,158,90,300,197.0,3.38,0.032,1.895,5.077
1,17.25148,184.9,159,88,337,184.9,3.69,0.034,2.123,5.408
1,17.25638,204.1,158,86,287,204.1,3.42,0.031,1.814,4.9
1,17.26149,195.7,159,84,292,195.7,3.65,0.032,1.835,5.11
1,17.26674,190.5,159,88,314,190.5,3.58,0.033,1.973,5.25
1,17.27163,204.4,160,87,312,204.4,3.37,0.031,1.955,4.892
1,17.27675,195.5,159,85,295,195.5,3.61,0.032,1.856,5.116
1,17.28221,183.2,160,86,310,183.2,3.81,0.034,1.94,5.458
1,17.28721,200.0,160,91,309,200.0,3.3,0.031,1.928,5.001
1,17.29183,216.3,160,85,272,216.3,3.26,0.029,1.699,4.623
1,17.29668,206.1,160,93,281,206.1,3.13,0.03,1.75,4.852
1,17.30217,182.2,160,83,314,182.2,3.97,0.034,1.959,5.489
1,17.30738,192.0,160,86,284,192.0,3.63,0.033,1.77,5.209
1,17.31225,205.6,160,84,284,205.6,3.47,0.03,1.773,4.864
1,17.31656,232.0,161,88,238,232.0,2.94,0.027,1.478,4.311
1,17.32106,222.0,161,90,283,222.0,3.0,0.028,1.761,4.505
1,17.32625,192.9,161,83,301,192.9,3.75,0.032,1.863,5.184
1,17.33198,174.4,162,90,343,174.4,3.82,0.035,2.119,5.734
1,17.3366,216.3,162,86,296,216.3,3.23,0.029,1.824,4.623
1,17.34165,198.0,162,87,296,198.0,3.48,0.031,1.83,5.05
1,17.34707,184.7,162,90,324,184.7,3.61,0.033,2.002,5.414
1,17.35225,192.9,161,88,284,192.9,3.54,0.032,1.762,5.185
1,17.3574,194.4,161,90,301,194.4,3.43,0.032,1.87,5.145
1,17.36309,175.6,161,93,333,175.6,3.67,0.035,2.063,5.695
1,17.36818,196.4,162,89,279,196.4,3.43,0.032,1.729,5.092
1,17.37344,190.2,162,99,311,190.2,3.19,0.033,1.925,5.259
1,17.37904,178.7,162,92,319,178.7,3.65,0.035,1.976,5.596
1,17.38417,194.9,162,85,309,194.9,3.62,0.032,1.904,5.13
1,17.38971,180.4,163,89,306,180.4,3.74,0.034,1.883,5.544
1,17.39475,198.5,162,89,290,198.5,3.4,0.031,1.792,5.037
1,17.40001,189.9,162,87,312,189.9,3.63,0.032,1.926,5.265
1,17.4051,196.7,162,87,303,196.7,3.51,0.031,1.87,5.084
1,17.41048,185.8,162,98,317,185.8,3.29,0.033,1.96,5.382
1,17.4158,187.9,163,89,292,187.9,3.59,0.033,1.792,5.321
1,17.42082,199.4,163,91,313,199.4,3.31,0.031,1.915,5.014
1,17.42588,197.4,163,88,308,197.4,3.45,0.031,1.897,5.065
1,17.4312,188.1,163,90,308,188.1,3.54,0.033,1.894,5.315
1,17.43652,187.7,163,91,291,187.7,3.51,0.033,1.789,5.327
1,17.44174,191.6,162,84,281,191.6,3.73,0.032,1.736,5.218
1,17.4476,170.6,161,90,323,170.6,3.91,0.036,2.003,5.862
1,17.45263,199.1,162,92,309,199.1,3.28,0.031,1.906,5.024
1,17.45799,186.4,162,88,298,186.4,3.66,0.033,1.839,5.365
1,17.46269,212.7,161,83,309,212.7,3.4,0.029,1.919,4.701
1,17.46766,201.5,161,89,304,201.5,3.35,0.031,1.891,4.963
1,17.47259,202.8,161,83,313,202.8,3.56,0.031,1.943,4.93
1,17.4779,188.4,162,95,301,188.4,3.35,0.033,1.859,5.309
1,17.48273,206.7,162,86,288,206.7,3.37,0.03,1.775,4.837
1,17.48752,209.0,162,84,262,209.0,3.42,0.03,1.619,4.784
1,17.49252,199.9,162,77,259,199.9,3.9,0.031,1.602,5.002
1,17.49754,199.3,162,91,310,199.3,3.31,0.031,1.916,5.019
1,17.5026,197.4,162,76,302,197.4,4.0,0.031,1.863,5.065
1,17.50748,205.0,162,94,300,205.0,3.11,0.03,1.853,4.877
